csat_id,ticket_id,customer_id,rating,survey_date,comments,would_recommend,response_time_satisfaction,resolution_satisfaction,agent_satisfaction,follow_up_required
2963,6883,3781,1,2024-05-27,,True,4,2,2,False
2964,6886,1167,2,2024-05-24,Eye have score whatever than. Imagine either new cold get.,True,5,4,4,False
2965,6890,654,1,2023-11-27,,False,2,5,4,False
2966,6891,1686,5,2024-10-27,,True,5,1,5,True
2967,6895,4454,3,2024-06-30,Group sit their team possible local movie. Back focus feeling pay already current former.,True,3,4,1,False
2968,6898,651,1,2023-06-21,Region from upon with bit religious worry. International direction traditional need some floor candidate.,True,3,4,2,False
2969,6899,4286,1,2023-04-03,,True,1,5,4,False
2970,6902,3274,3,2024-11-27,,True,3,1,4,True
2971,6903,2102,2,2024-02-15,Certainly fish everyone.,True,1,5,5,True
2972,6905,888,1,2023-10-14,,False,1,2,3,False
2973,6906,1728,2,2023-11-05,Sea maybe together most. Whose thank let fear cold less.,True,2,3,1,False
2974,6908,2648,1,2023-02-26,Adult child concern arm something school.,True,1,1,1,False
2975,6910,3096,2,2024-10-23,,True,4,1,5,False
2976,6911,1201,4,2024-06-19,,True,5,1,5,False
2977,6912,2713,2,2024-01-24,Program push Democrat effect not popular central.,False,3,1,5,False
2978,6913,4978,2,2023-01-14,Than may day successful finally week.,False,5,5,3,False
2979,6916,1669,4,2024-09-13,Couple it organization wall region religious. Sound institution kitchen feeling where field.,True,4,5,1,True
2980,6921,2002,1,2024-12-02,,True,4,3,3,False
2981,6922,318,3,2023-08-16,,False,3,5,1,False
2982,6924,2042,1,2025-01-14,My edge before life edge.,True,4,5,2,True
2983,6925,4068,4,2024-02-21,Strong rise thousand. Drug truth serious.,True,2,2,4,False
2984,6926,3876,5,2023-09-07,Wide your major choose their.,True,2,2,3,False
2985,6927,2525,4,2024-04-08,,True,3,5,2,True
2986,6929,3893,5,2024-11-16,,True,4,3,2,False
2987,6930,2251,5,2023-08-24,,True,2,1,3,False
2988,6934,1853,5,2023-06-23,,True,5,5,4,False
2989,6936,3587,2,2023-09-11,,True,1,2,5,False
2990,6938,2708,5,2024-08-17,,False,4,4,4,True
2991,6939,921,1,2024-12-18,,False,3,3,2,False
2992,6943,3707,5,2024-04-26,,False,1,4,2,False
2993,6945,2831,4,2023-07-14,,True,2,4,2,True
2994,6946,1916,4,2024-08-19,,False,2,2,5,False
2995,6948,4863,4,2024-05-01,,False,5,1,3,True
2996,6953,2383,2,2023-10-24,Security present kitchen enough at. Form across meet machine.,True,2,5,2,True
2997,6957,778,2,2024-01-13,,True,2,5,3,False
2998,6958,1741,4,2023-08-25,,False,2,2,1,False
2999,6960,1116,5,2024-08-25,,True,2,2,2,False
3000,6961,1361,2,2024-03-29,Low writer wonder drug.,True,2,5,5,False
3001,6963,1979,2,2024-05-15,,True,4,1,4,False
3002,6966,541,3,2023-06-01,,True,1,5,2,False
3003,6969,2485,4,2023-07-09,,False,4,1,3,False
3004,6970,1118,3,2023-11-26,,False,1,1,5,False
3005,6971,615,1,2024-06-12,Training hear you mind not.,True,3,2,2,False
3006,6972,4026,4,2024-11-18,Protect piece shake step. Add sea act fly large.,True,3,2,4,False
3007,6974,694,1,2023-06-04,Accept year chance born. First operation child kitchen.,False,1,2,4,True
3008,6976,2524,4,2023-06-03,Suffer together increase kitchen.,True,2,4,2,False
3009,6978,775,1,2024-11-12,Election side small southern station. Others traditional dinner actually into support.,True,3,4,5,False
3010,6982,724,1,2023-05-30,Director at story popular finish most arrive. Economic wear they.,False,5,5,3,False
3011,6983,239,1,2025-01-01,School sit scientist church fish economic. Few decade many nice what.,False,5,2,3,False
3012,6986,4598,3,2023-08-11,,True,3,1,2,False
3013,6987,4527,4,2024-10-28,Consumer and concern difference.,False,5,2,4,False
3014,6989,549,5,2024-04-01,Well common both line foreign down food. Central herself learn indicate special old although TV.,True,1,1,4,False
3015,6997,3050,1,2024-09-11,Reveal who under simply experience.,True,3,5,2,False
3016,6999,3926,3,2024-12-25,,False,4,4,2,False
3017,7002,609,4,2023-06-24,,True,1,3,2,True
3018,7003,1227,3,2023-07-15,,False,5,2,2,False
3019,7004,4943,1,2024-09-08,,False,5,2,1,False
3020,7005,145,1,2024-03-18,Support pressure kind relate research value. Scene audience deep when.,False,3,1,1,False
3021,7006,1659,5,2023-11-01,Always kid number manage same.,False,3,2,4,False
3022,7008,2742,3,2024-12-12,List last sister none off reflect debate shake.,True,2,2,4,False
3023,7009,3075,5,2024-03-06,Behavior change chair feeling next necessary.,True,5,5,3,False
3024,7010,1652,5,2024-12-31,,True,5,2,3,False
3025,7011,4008,5,2024-11-26,,False,4,5,3,False
3026,7012,1108,3,2023-09-19,Bag network chance unit four response. Popular man adult property itself.,False,4,1,2,False
3027,7014,4711,5,2023-09-10,,False,5,5,3,False
3028,7016,2518,4,2024-08-08,,True,4,2,1,False
3029,7019,1046,1,2024-10-28,Stuff friend line outside husband attorney. Information assume daughter involve ahead hope add.,True,4,1,2,False
3030,7020,2637,4,2024-09-22,,True,3,3,2,False
3031,7022,2709,4,2024-08-18,,False,1,4,5,True
3032,7024,1955,2,2024-01-04,Rate generation condition drop himself bill election.,True,1,2,2,False
3033,7025,4044,1,2023-11-29,,False,4,3,3,False
3034,7027,803,3,2024-06-21,,True,1,4,1,False
3035,7028,1044,5,2024-09-29,,True,1,2,3,False
3036,7030,357,1,2024-09-13,,True,5,4,5,False
3037,7036,2340,3,2024-10-30,,True,2,2,5,True
3038,7037,212,1,2024-11-08,Office result give month. Phone town reflect change anything truth.,False,1,4,2,False
3039,7038,3035,3,2024-02-03,,False,2,4,3,True
3040,7048,3849,5,2024-10-13,,True,4,3,3,False
3041,7049,2374,5,2024-03-22,Cover management explain successful three trial. Focus compare a budget.,False,1,5,3,False
3042,7052,655,2,2023-05-01,,True,1,1,2,False
3043,7055,4169,5,2023-01-21,,False,1,4,3,False
3044,7056,4403,4,2024-11-23,,True,2,2,4,False
3045,7057,1596,5,2023-11-24,Everything media important program issue television house. Action myself stage for.,True,3,3,1,False
3046,7060,1505,1,2023-07-22,,False,5,3,3,False
3047,7063,1571,1,2023-04-06,,False,3,4,5,True
3048,7069,192,2,2024-05-30,,True,3,1,3,False
3049,7070,4390,4,2024-11-09,All cut western.,False,2,1,1,False
3050,7073,2166,1,2023-03-04,Animal structure order cause.,True,1,3,1,False
3051,7074,600,1,2023-07-17,Show activity term clearly physical work. Or continue lay despite.,True,4,4,5,False
3052,7075,3078,3,2024-03-21,,True,2,1,4,True
3053,7076,4285,2,2023-11-24,Always training crime radio former experience single.,True,4,5,4,False
3054,7077,3478,3,2023-05-28,Close notice PM strategy risk ball. Form research student role control everything.,True,2,5,1,True
3055,7078,1530,5,2024-08-29,Time pattern floor various choose.,True,4,1,5,False
3056,7080,4341,4,2025-01-13,Measure lose card section. Feel strategy soldier.,True,3,3,5,False
3057,7085,1526,2,2024-12-20,,True,1,2,1,False
3058,7086,836,5,2023-05-26,Size machine door behind. Leg reveal source like ready school production control.,False,4,5,5,False
3059,7088,1457,2,2024-09-17,,True,5,5,2,False
3060,7090,424,5,2024-03-19,,True,2,3,5,False
3061,7091,4391,4,2023-10-19,For activity west.,True,5,4,2,False
3062,7095,56,2,2024-06-12,,True,2,5,5,False
3063,7096,2427,3,2024-01-05,Effect individual age.,True,1,5,1,False
3064,7097,1407,1,2023-11-10,,False,2,5,1,False
3065,7100,2707,1,2023-05-18,,True,1,4,4,False
3066,7101,3387,5,2023-04-08,,True,5,5,5,False
3067,7102,3562,5,2023-04-19,,True,5,5,2,False
3068,7107,1956,4,2023-09-09,Summer somebody or our.,True,5,5,2,False
3069,7108,3817,5,2023-05-22,Across matter near part easy three either.,True,4,2,5,False
3070,7111,3985,2,2023-08-15,,True,3,4,1,False
3071,7113,3831,4,2024-09-14,,True,1,3,1,False
3072,7114,3947,1,2024-01-28,,False,4,5,4,False
3073,7117,4125,4,2024-04-16,Amount whom us make. Amount run executive sport avoid reason.,True,2,4,1,True
3074,7118,1089,1,2023-02-26,Scene international contain simple small forward bad. Yeah trip road mention under various cold.,True,4,5,5,False
3075,7121,3288,5,2023-11-21,,True,3,3,2,False
3076,7122,871,2,2023-04-22,American together effort car car address them couple.,True,3,4,1,True
3077,7123,3369,2,2024-08-12,Structure area affect under more visit. Daughter have your by.,True,1,5,3,False
3078,7127,828,4,2024-12-25,,True,5,5,5,False
3079,7131,1307,1,2025-01-04,,False,4,5,4,False
3080,7132,1030,5,2024-06-11,,False,1,2,4,False
3081,7139,2476,4,2023-07-25,Cover front add or election want.,False,5,3,3,False
3082,7141,3756,4,2024-09-04,Plant radio feeling concern.,True,1,5,4,False
3083,7146,3342,2,2023-12-20,,True,2,1,4,False
3084,7152,2458,5,2024-10-11,,True,2,2,5,True
3085,7158,3064,2,2023-10-25,,False,2,4,1,True
3086,7159,104,4,2023-04-14,,False,5,4,2,False
3087,7160,2627,4,2024-05-27,,True,2,3,1,False
3088,7164,4969,2,2024-03-13,Worker market catch soon standard he with.,True,4,5,1,False
3089,7166,2963,2,2023-09-13,,True,5,2,4,False
3090,7167,1384,2,2023-06-27,,False,1,5,3,False
3091,7170,1943,1,2024-05-04,Toward worry wrong performance couple.,True,4,1,4,False
3092,7175,2353,1,2024-08-26,Might skill where speak agree support head.,False,5,4,5,False
3093,7177,2693,4,2023-08-26,,False,4,1,4,False
3094,7179,1795,1,2023-12-14,,False,2,5,2,False
3095,7181,3824,2,2023-02-15,City field various without close least. Shake entire me administration federal present until.,False,5,1,2,False
3096,7184,2551,2,2024-01-30,,True,2,5,1,True
3097,7186,1714,4,2023-08-15,Fast financial whole appear population value.,True,3,2,3,True
3098,7187,2835,5,2024-06-11,,True,1,1,2,False
3099,7189,1392,1,2024-07-31,,True,2,2,3,False
3100,7190,3220,1,2023-07-13,,True,1,5,4,False
3101,7195,1296,5,2024-10-10,Offer because human group per social.,True,2,1,1,False
3102,7199,4606,5,2024-06-01,Give religious close my employee computer author.,False,4,2,4,False
3103,7201,4961,2,2024-09-06,Debate modern stock company onto that. Notice month try who technology section take.,True,4,3,3,False
3104,7205,3611,5,2024-03-28,Glass role book value name agent consumer consider. Become point life process.,True,1,5,1,False
3105,7206,1864,2,2024-10-29,,True,2,3,3,False
3106,7209,108,3,2023-09-09,,True,2,3,3,False
3107,7212,2351,5,2024-02-12,,True,1,4,1,False
3108,7214,2089,5,2023-06-09,Official cultural officer human become stand.,False,2,5,2,False
3109,7216,2803,1,2023-08-14,,False,1,4,2,False
3110,7218,3863,4,2024-11-23,With life identify training rise most.,True,4,2,5,False
3111,7220,4942,4,2024-09-22,Research life city environmental.,True,1,1,4,True
3112,7223,1010,2,2023-07-13,,True,5,1,4,False
3113,7224,4900,1,2023-10-04,Cultural either record list example in house. Form soldier majority paper.,False,3,1,5,False
3114,7225,995,3,2024-05-18,Hotel various hospital sea task positive relationship arm.,True,4,3,2,False
3115,7226,1174,5,2024-06-26,Drop people protect front writer. American research prevent reflect.,True,3,4,1,False
3116,7228,3409,3,2023-01-25,Account look benefit wish.,True,4,3,3,False
3117,7229,2051,4,2024-03-02,,True,2,1,3,False
3118,7230,713,3,2024-04-08,,True,3,5,5,True
3119,7232,711,1,2024-11-12,,True,4,2,3,True
3120,7233,4690,1,2024-08-04,,True,5,4,5,False
3121,7234,2262,1,2023-04-17,South choice minute around able industry.,True,2,5,4,False
3122,7235,71,1,2024-07-09,,True,2,1,4,False
3123,7236,1755,1,2023-06-14,Discuss other office successful. Into significant side message.,True,1,1,1,False
3124,7240,2430,1,2024-08-26,,True,1,5,2,False
3125,7243,1630,5,2024-06-15,,True,1,3,2,False
3126,7244,4003,1,2024-01-12,Region mission military traditional person job kitchen edge.,False,2,5,4,False
3127,7249,409,4,2023-04-22,Cultural ahead social.,True,2,2,4,False
3128,7252,3244,1,2023-03-07,,False,5,2,5,False
3129,7253,635,5,2023-03-24,,True,1,2,3,True
3130,7254,554,4,2023-08-10,,True,1,1,3,False
3131,7256,1267,4,2023-09-02,Law class Republican from.,True,5,2,4,False
3132,7258,1742,2,2023-04-22,,True,1,1,2,False
3133,7260,4569,4,2023-12-31,,False,2,5,2,False
3134,7261,2685,4,2024-01-29,Face clear impact would call head financial dream.,True,1,3,3,False
3135,7262,3464,2,2023-05-21,,False,3,3,5,True
3136,7264,1102,5,2024-05-14,,False,5,5,4,False
3137,7266,4459,4,2023-12-18,Speech south positive section than late.,True,4,4,5,False
3138,7268,387,1,2024-05-06,,False,3,1,2,False
3139,7270,4390,2,2023-09-16,,True,3,4,4,False
3140,7275,3809,5,2024-02-02,,True,4,4,5,False
3141,7279,2867,5,2024-10-03,Because not voice else professional trouble white.,True,3,4,2,False
3142,7280,487,3,2024-03-07,,False,2,4,2,False
3143,7282,642,1,2023-05-17,Hundred nearly drop. Finish cover tell box.,True,3,4,3,False
3144,7283,3202,3,2023-06-06,Seat mission success fear.,True,1,5,3,False
3145,7286,1191,5,2024-07-17,,True,3,4,4,False
3146,7287,2864,2,2024-06-20,,True,3,5,2,False
3147,7289,432,2,2023-08-14,,True,5,5,5,False
3148,7291,3405,4,2024-08-08,After item evening candidate.,False,1,5,4,False
3149,7292,402,1,2023-07-31,,False,2,1,1,False
3150,7298,1768,1,2024-10-07,,True,2,5,5,False
3151,7299,2535,4,2023-08-02,Stock not up process.,False,5,3,5,True
3152,7300,2351,4,2024-08-19,,False,3,4,1,False
3153,7306,480,1,2023-08-25,Institution behavior indicate.,True,4,2,1,False
3154,7307,3182,5,2023-07-18,,True,3,5,2,False
3155,7313,3531,4,2024-08-20,,False,5,2,5,True
3156,7315,3282,5,2024-07-29,Game traditional authority kid also.,True,5,3,4,False
3157,7317,4133,5,2023-11-25,Culture foot kind item consumer meet maybe.,True,5,4,2,True
3158,7318,4695,4,2024-01-06,,False,5,5,5,True
3159,7320,3295,2,2024-11-15,Begin win staff big design. Effect prevent conference professor employee.,True,5,5,5,True
3160,7321,2119,2,2024-06-20,,True,3,1,5,True
3161,7323,1357,5,2023-03-27,,True,4,3,2,False
3162,7331,2347,1,2023-10-23,Nature ok little trade identify. Daughter speech already effect scientist.,True,5,4,3,True
3163,7332,647,2,2023-10-14,,True,3,3,4,False
3164,7334,2228,2,2024-09-13,,True,3,2,4,False
3165,7336,2823,3,2024-10-21,,False,2,5,2,False
3166,7340,4101,4,2024-11-09,,True,1,5,1,False
3167,7341,4526,1,2023-09-19,,False,3,5,4,False
3168,7348,2743,4,2024-11-25,That dog surface stuff operation past. Drive agency responsibility from wrong with ten.,False,4,4,2,True
3169,7351,807,4,2023-10-27,,True,5,4,3,False
3170,7354,804,5,2024-05-22,,True,3,3,2,False
3171,7357,3180,1,2024-11-04,,True,5,1,4,False
3172,7359,4224,5,2024-03-26,Material evidence news general.,True,3,2,5,False
3173,7360,2816,3,2024-03-12,Trial family moment subject model black. Significant trial with everything.,False,2,1,4,False
3174,7363,878,1,2024-06-06,,False,4,2,3,False
3175,7369,4434,5,2023-11-18,,False,4,5,4,False
3176,7370,4179,5,2024-10-19,,False,2,1,2,True
3177,7371,2859,2,2023-07-18,,True,4,2,4,False
3178,7372,151,5,2023-04-17,Section wrong various our ago matter. Save treatment hard cover you.,True,1,3,3,False
3179,7374,2373,5,2023-11-22,,True,2,4,2,False
3180,7375,1620,1,2023-09-19,,True,2,3,1,False
3181,7376,3522,2,2025-01-21,,True,3,4,4,False
3182,7377,3746,3,2023-04-08,Institution class five cut traditional. Fill any race art beautiful maybe data.,True,2,3,1,False
3183,7380,392,3,2023-08-31,Check remain put family face type. Also experience reduce.,True,1,3,2,False
3184,7381,2972,4,2023-07-22,,False,1,5,3,True
3185,7382,1786,1,2024-09-30,,False,1,3,4,True
3186,7383,2375,2,2023-07-08,Mention often stand leg start experience course.,True,2,2,2,False
3187,7384,3092,2,2023-03-11,A room bad different vote.,True,4,3,1,False
3188,7387,3835,4,2024-05-25,Mind medical program fear.,True,2,4,1,False
3189,7388,3995,3,2024-10-07,Mission today seek. Contain nation ahead culture law.,True,4,3,4,False
3190,7394,4301,2,2024-03-25,Short science bring enter happen win.,False,2,3,2,False
3191,7395,3506,1,2024-08-16,,True,1,4,4,False
3192,7398,1802,2,2023-04-19,Woman hope could oil. Generation many central development offer letter politics work.,True,1,4,1,False
3193,7399,1219,5,2023-09-18,,True,2,2,4,False
3194,7401,4818,3,2023-05-02,Me rather concern or save grow.,False,5,1,1,False
3195,7403,3809,1,2023-10-17,Level election teach read national argue. Type reach treatment floor happen size.,False,3,4,2,False
3196,7408,2963,5,2024-07-21,Site evidence before not.,True,3,4,2,True
3197,7413,1553,3,2024-02-09,,True,5,3,1,False
3198,7414,4203,4,2023-07-18,,True,5,2,3,False
3199,7415,3053,1,2024-06-10,Pick rate involve. Another production whom ability present name.,True,4,4,1,False
3200,7416,1708,3,2023-05-17,,True,2,4,4,False
3201,7421,1200,4,2024-08-05,Air both discover story. A beyond reduce contain allow relate time.,True,1,2,3,False
3202,7423,1673,5,2023-12-02,,False,2,5,3,False
3203,7424,3478,5,2024-03-18,,False,1,3,1,False
3204,7426,4343,4,2023-12-14,,True,3,5,2,False
3205,7427,3101,4,2024-06-29,World member quality factor teach draw it answer. Chair shake process road especially should.,True,3,5,2,False
3206,7434,3743,1,2023-01-09,,False,1,1,2,False
3207,7435,4245,3,2024-09-16,,True,1,3,2,True
3208,7436,2121,5,2023-09-20,Fish international same yeah if above.,True,4,1,1,False
3209,7437,212,5,2023-06-08,Pay prepare discover. Push article hair situation enough much manage doctor.,True,1,5,5,True
3210,7439,3138,5,2023-01-15,,True,2,1,4,False
3211,7440,645,3,2023-02-20,,True,4,4,4,False
3212,7444,357,2,2023-07-06,Over a generation say few loss theory. Mention behavior mission study radio.,False,2,2,1,False
3213,7446,4552,3,2023-03-05,,False,1,5,2,True
3214,7447,3135,1,2023-09-22,,True,2,2,2,False
3215,7449,1949,4,2023-03-15,,False,2,2,5,False
3216,7450,310,4,2023-03-28,See consumer vote within increase this. Author because movie professional usually word return.,True,3,2,2,False
3217,7452,1492,2,2024-03-15,Part leader arm.,True,5,2,3,False
3218,7455,4586,5,2023-12-03,,True,5,5,4,False
3219,7460,3472,3,2023-11-09,Rich major new tree quality sing. Decade may gas program by allow.,True,3,2,5,True
3220,7463,2153,3,2024-05-25,,True,5,5,3,True
3221,7465,4397,5,2024-03-03,Must live certainly stuff together professional.,True,3,5,3,False
3222,7466,1092,2,2023-08-17,Military anything step week suddenly sure.,True,5,5,3,True
3223,7468,2826,4,2024-10-20,,False,5,5,2,True
3224,7473,3762,2,2024-09-12,,True,4,5,1,False
3225,7476,4879,5,2024-02-24,,True,5,1,1,False
3226,7477,1488,4,2024-02-18,Tonight wife head magazine state.,True,3,5,3,False
3227,7478,4870,4,2024-09-20,,True,4,1,4,True
3228,7480,4206,1,2024-03-25,,True,2,4,2,False
3229,7485,2281,4,2024-12-12,Election owner break else type.,True,1,3,3,False
3230,7488,661,3,2023-06-26,,True,1,4,1,False
3231,7490,231,3,2024-01-18,,True,3,2,3,False
3232,7493,1797,2,2023-05-15,,True,5,4,1,False
3233,7496,758,4,2023-08-08,Experience four seven ground major occur church evening. Participant not year day move debate.,False,2,1,3,False
3234,7498,4100,3,2024-05-06,,True,1,3,3,False
3235,7499,4671,5,2024-09-23,,True,1,1,1,False
3236,7505,1457,1,2023-07-01,,True,3,2,5,False
3237,7508,2899,1,2024-07-12,One three government figure court stuff identify boy.,False,2,1,5,False
3238,7509,2309,1,2023-01-29,Former whatever drug pay leave according debate. Seven on character nothing left.,True,5,5,1,True
3239,7513,234,5,2023-04-12,,True,4,5,3,False
3240,7514,4854,5,2024-10-05,,True,3,3,5,True
3241,7515,3233,5,2023-03-12,,True,3,1,4,False
3242,7516,4609,4,2024-04-04,Grow truth bad find responsibility.,True,4,1,3,False
3243,7517,337,3,2023-10-26,,False,5,3,5,True
3244,7520,1107,4,2024-04-15,,False,5,2,3,False
3245,7521,1957,5,2025-01-05,,True,2,4,4,False
3246,7526,261,5,2023-06-12,Company medical bad might turn authority specific. Hold with song so.,True,2,5,2,True
3247,7527,1412,1,2023-10-06,Anyone economy probably effect describe together.,True,3,1,4,False
3248,7530,4566,4,2024-05-01,Ground pay son main. Deal early every more inside company.,True,1,1,3,False
3249,7531,3129,5,2024-05-27,,True,4,5,3,False
3250,7534,1423,3,2023-03-13,Fish force development must carry situation ten. While phone staff factor health happen.,True,4,3,1,False
3251,7539,2698,5,2023-03-17,Dinner yard assume. Itself American necessary interview health now appear.,False,2,2,3,False
3252,7542,1638,4,2023-01-26,Read pattern last apply education school range.,True,3,5,4,False
3253,7543,3123,3,2024-11-21,Show represent see ready world world want. Million hour movie street marriage anything.,True,3,3,1,False
3254,7545,1288,2,2023-09-02,Cup floor he. Condition identify center seven population friend impact.,True,3,1,1,True
3255,7546,2200,4,2024-11-06,,True,4,1,2,False
3256,7547,3625,1,2024-02-15,,True,5,3,2,True
3257,7548,3511,2,2024-02-02,,True,1,2,3,False
3258,7549,2626,1,2023-03-12,,False,5,5,5,False
3259,7556,2432,5,2023-03-03,Decide without her much.,True,3,1,3,False
3260,7558,3563,1,2023-09-01,,True,2,4,2,False
3261,7559,4694,1,2023-07-27,Finish experience environment.,True,3,3,3,False
3262,7561,1538,3,2024-05-16,Enjoy news customer we research sort.,False,2,4,4,False
3263,7562,2000,1,2024-10-17,,False,3,5,1,False
3264,7564,2838,5,2023-11-10,,False,1,3,5,False
3265,7573,1889,2,2024-11-22,,False,5,3,2,True
3266,7579,716,3,2024-02-06,,True,5,3,2,True
3267,7581,2174,1,2025-01-26,Argue career over too especially off attack stop.,True,3,4,5,False
3268,7586,2127,2,2024-11-25,,False,2,2,1,False
3269,7589,4194,5,2023-11-08,Own happen fast stage against explain.,True,1,3,4,False
3270,7590,3739,4,2023-04-10,,False,4,1,5,False
3271,7592,501,3,2023-09-02,,False,4,1,3,True
3272,7597,4385,1,2023-03-21,Process by citizen recognize.,True,4,3,2,False
3273,7605,3230,1,2023-07-25,,True,1,1,1,False
3274,7606,2810,5,2024-11-24,They star million lead try mission yet start. Education ten home industry heavy street plant.,True,3,3,1,True
3275,7610,2285,2,2024-04-21,Other education probably radio today food.,True,5,1,4,False
3276,7611,2953,2,2023-06-06,Plant society long need all. Thousand half baby effect pull.,True,2,4,1,False
3277,7612,4203,3,2024-09-13,Expert think ground trial manage region success respond.,True,4,1,4,False
3278,7613,3477,3,2023-06-17,,True,1,4,2,False
3279,7614,484,2,2023-07-02,,True,3,4,2,False
3280,7615,436,5,2024-07-26,Mother determine president bad expect expert treatment. Myself box movement base perhaps its hand however.,True,2,1,5,False
3281,7617,988,4,2024-08-22,Because spring oil left leg four. Nothing interest development star represent energy.,False,5,3,4,False
3282,7618,2386,2,2024-07-15,Scene music reduce but.,False,1,3,1,False
3283,7620,3146,2,2023-09-28,,True,2,1,5,False
3284,7624,1588,3,2023-06-25,,True,4,4,3,False
3285,7638,1734,3,2024-08-26,,True,2,3,3,True
3286,7640,2924,3,2024-12-04,,True,2,4,2,False
3287,7642,1586,1,2024-08-27,,True,5,1,2,True
3288,7643,1210,3,2024-04-03,Apply true eye attention wish improve by.,True,3,3,2,True
3289,7644,332,3,2023-06-09,,True,1,4,1,False
3290,7645,1529,2,2024-04-23,Behavior measure source matter station.,False,4,4,1,False
3291,7649,2662,2,2023-09-23,Modern dark expect article eight friend say.,False,5,2,2,False
3292,7655,4161,1,2024-12-07,,True,4,4,2,False
3293,7660,1084,1,2024-04-17,,True,1,2,1,False
3294,7662,2910,3,2023-12-27,,False,3,3,4,False
3295,7664,4239,5,2024-10-08,,True,4,3,1,True
3296,7665,2849,2,2024-02-07,,True,4,1,2,True
3297,7669,2963,4,2023-05-11,,True,3,1,2,False
3298,7670,1359,3,2024-12-01,,True,2,4,1,True
3299,7672,1549,5,2023-08-02,,True,2,4,3,True
3300,7674,2672,4,2024-06-04,,False,4,3,5,False
3301,7676,2313,1,2023-08-31,,True,2,4,2,False
3302,7677,1554,1,2023-07-07,Attack too third pressure of rather. Huge occur become society miss pay.,True,3,2,1,False
3303,7678,3625,4,2024-05-14,Night big sell answer play without individual.,False,2,1,1,False
3304,7681,1193,2,2023-06-26,,True,2,3,4,False
3305,7683,2126,2,2024-11-18,,False,2,3,3,False
3306,7684,4749,5,2024-03-19,,True,2,5,5,True
3307,7687,2742,4,2024-09-22,As treatment though rich series charge.,True,5,5,4,False
3308,7690,959,5,2023-09-14,Expect real note act article southern knowledge add.,True,1,5,4,False
3309,7692,4137,1,2023-12-24,Available mean build Republican new most fire.,True,2,5,5,False
3310,7693,2102,5,2023-11-22,,True,4,2,4,False
3311,7696,3769,1,2024-03-08,,True,5,3,2,True
3312,7698,4772,1,2024-03-20,Really work top girl single effort wide. Candidate a indicate debate structure green note.,True,5,3,1,False
3313,7699,3770,3,2024-11-18,,True,3,4,4,False
3314,7704,98,5,2024-06-14,Son development scientist woman reason week. Miss nearly ability coach expect drop.,True,4,2,1,False
3315,7705,116,2,2024-11-30,Specific learn Mr low wear prove performance.,False,1,4,4,False
3316,7707,1579,2,2023-05-28,,True,3,3,2,False
3317,7708,4667,4,2024-06-26,,True,4,3,3,True
3318,7715,1661,2,2024-08-08,,True,4,5,2,False
3319,7718,296,2,2024-07-31,,True,1,5,5,False
3320,7719,1698,3,2023-03-20,Safe site spring worry.,True,5,5,2,True
3321,7724,2632,4,2024-10-27,Father gun visit.,False,5,5,3,False
3322,7727,649,5,2024-01-06,,True,1,2,1,False
3323,7728,1755,1,2024-05-02,Although deep study prepare. Matter explain lawyer.,True,3,5,2,False
3324,7729,619,1,2024-12-16,,True,5,5,3,False
3325,7731,4983,3,2023-06-08,Part agency single know begin serious simple.,False,2,3,5,True
3326,7732,2091,3,2024-02-10,,True,3,5,2,True
3327,7738,1369,5,2024-10-04,Room situation real source newspaper detail key.,True,3,1,1,False
3328,7748,4509,1,2023-05-27,Minute teacher on bed exactly. Professional professor under everybody audience.,True,2,4,1,False
3329,7749,90,1,2024-05-25,,False,4,4,4,True
3330,7750,1510,5,2023-03-18,,False,4,2,2,True
3331,7754,264,2,2023-07-05,,False,2,3,1,True
3332,7755,4001,2,2024-06-22,,False,2,5,5,False
3333,7761,1420,3,2023-10-29,,True,4,4,1,False
3334,7763,298,5,2025-01-28,,True,5,5,3,False
3335,7765,3019,4,2023-09-22,,True,5,5,2,False
3336,7767,4558,4,2023-07-06,Hour onto story various fish which edge.,True,5,4,1,False
3337,7768,4240,1,2024-12-17,,True,2,3,4,False
3338,7770,333,4,2023-04-05,Modern current tree specific.,True,1,3,5,False
3339,7774,2935,1,2023-09-15,,True,4,1,3,True
3340,7775,2832,1,2023-11-13,Only bring nothing your here. Sometimes rate that hold green list population door.,False,2,5,5,False
3341,7778,267,1,2025-01-06,However time cell.,True,3,3,3,True
3342,7781,564,5,2024-04-13,,True,1,1,3,False
3343,7788,3842,4,2024-11-17,Resource TV hot special. Effect need especially animal.,True,4,4,1,False
3344,7789,4575,2,2023-05-14,,False,3,4,1,False
3345,7792,3639,4,2023-07-14,,True,5,1,1,False
3346,7793,1049,3,2023-04-27,,False,4,1,2,False
3347,7794,2094,3,2023-11-08,,True,3,4,3,False
3348,7797,3742,1,2024-10-27,,True,5,4,5,False
3349,7798,3729,1,2024-07-30,Even subject lose live ground lay.,True,1,3,3,False
3350,7800,3719,1,2024-09-12,,True,4,1,4,False
3351,7801,1895,2,2024-09-15,,True,1,5,3,True
3352,7807,1496,1,2024-09-25,,True,2,4,3,False
3353,7808,3283,2,2024-12-22,,True,5,4,1,True
3354,7810,4481,5,2023-02-10,Score prepare most speech whom shoulder never. Personal case artist.,True,5,2,4,False
3355,7811,1660,5,2024-04-29,,True,1,5,1,False
3356,7813,4305,3,2023-06-11,,True,2,4,2,False
